"","sub","ses","run","task","trialindex","IV_cuelevel","IV_stimintensity","RATING_expectation","RATING_outcome"
"3789",101,4,3,"pain",9,"low_cue","low_stim",28.8309683123904,30.32360686255
"3790",101,4,3,"pain",10,"low_cue","low_stim",26.2559042877013,30.5702477502442
"3791",101,4,3,"pain",11,"high_cue","high_stim",67.7608925385199,95.0694201326125
"3792",101,4,3,"pain",12,"low_cue","med_stim",28.3484095777349,64.3589941756947
"3793",101,4,6,"pain",1,"high_cue","high_stim",57.5288077091515,99.5769900592936
"3794",101,4,6,"pain",2,"low_cue","high_stim",30.1013045655997,58.877529803208
"3795",101,4,6,"pain",3,"high_cue","high_stim",56.7550627596995,47.6025622024998
"3796",101,4,6,"pain",4,"low_cue","med_stim",NA,30.3722863576449
"3797",101,4,6,"pain",5,"high_cue","low_stim",NA,43.036342465948
"3798",101,4,6,"pain",6,"high_cue","med_stim",NA,28.536410234479
"3799",101,4,6,"pain",7,"low_cue","high_stim",41.7107573215082,73.8964162638126
"3800",101,4,6,"pain",8,"high_cue","low_stim",71.6382258237724,19.2357271422572
"3801",101,4,6,"pain",9,"low_cue","low_stim",NA,17.4909973122426
"3802",101,4,6,"pain",10,"low_cue","med_stim",NA,29.5454437848755
"3803",101,4,6,"pain",11,"low_cue","low_stim",13.5859912078889,14.1476053870017
"3804",103,1,1,"pain",1,"high_cue","low_stim",62.9187845931572,52.9921513056854
"3805",103,1,1,"pain",2,"low_cue","low_stim",56.1187348093854,35.5376777919744
"3806",103,1,1,"pain",3,"low_cue","med_stim",67.3447672913202,72.4397279481993
"3807",103,1,1,"pain",4,"low_cue","high_stim",50.3709946955357,49.2244032170839
"3808",103,1,1,"pain",5,"high_cue","med_stim",47.7571566326561,43.8639719603119
"3809",103,1,1,"pain",6,"high_cue","high_stim",40.1009075462122,53.3611324710515
"3810",103,1,1,"pain",7,"high_cue","low_stim",48.0809358865731,30.9637565320735
"3811",103,1,1,"pain",8,"high_cue","high_stim",50.5275401516562,54.1416402235249
"3812",103,1,1,"pain",9,"low_cue","low_stim",52.1653087329159,36.3648998459456
"3813",103,1,1,"pain",10,"low_cue","med_stim",57.4582464400049,53.130102354156
"3814",103,1,1,"pain",11,"low_cue","high_stim",44.3489396197705,46.4604825118437
"3815",103,1,1,"pain",12,"high_cue","med_stim",51.519801751657,42.7223910416659
"3816",103,4,2,"pain",1,"high_cue","med_stim",46.9863406958822,45.6510603802295
"3817",103,4,2,"pain",2,"high_cue","med_stim",49.2244032170839,47.772842477596
"3818",103,4,2,"pain",3,"low_cue","high_stim",54.9702976105488,60.3408907640049
"3819",103,4,2,"pain",4,"low_cue","low_stim",48.5763343749974,30.289719634089
"3820",103,4,2,"pain",5,"high_cue","high_stim",62.8188889145228,62.71363719005
"3821",103,4,2,"pain",6,"high_cue","high_stim",61.1275758259598,50.9400372523006
"3822",103,4,2,"pain",7,"high_cue","low_stim",56.0527140919697,28.9423915917175
"3823",103,4,5,"pain",1,"low_cue","high_stim",NA,57.8477048587177
"3824",103,4,5,"pain",2,"high_cue","med_stim",50.1944289077348,34.9720912325752
"3825",103,4,5,"pain",3,"low_cue","low_stim",60.1409838350769,22.3551804457356
"3826",103,4,5,"pain",4,"high_cue","low_stim",59.3126510111384,22.2296210912378
"3827",103,4,5,"pain",5,"low_cue","med_stim",61.2796732021305,47.9440463499876
"3828",103,4,5,"pain",6,"high_cue","high_stim",53.8203795520211,58.6798817773747
"3829",103,4,5,"pain",7,"low_cue","low_stim",50.6944307177554,28.5544155565034
"3830",103,4,5,"pain",8,"low_cue","high_stim",52.9921513056854,61.035982038114
"3831",103,4,5,"pain",9,"high_cue","high_stim",56.6289479942471,55.7995158697315
"3832",103,4,5,"pain",10,"high_cue","med_stim",55.9283901926058,36.6861106915455
"3833",103,4,5,"pain",11,"high_cue","low_stim",NA,23.6559712676253
"3834",103,4,5,"pain",12,"low_cue","med_stim",62.9187845931572,58.6030877514096
"3835",104,3,3,"pain",1,"high_cue","low_stim",69.2803309143851,53.7838155624007
"3836",104,3,3,"pain",2,"low_cue","med_stim",27.2929075865504,50.0472149986114
"3837",104,3,3,"pain",3,"high_cue","low_stim",67.3447672913202,9.81478667205227
"3838",104,3,3,"pain",4,"low_cue","med_stim",46.9525090493996,25.4336837463955
"3839",104,3,3,"pain",5,"high_cue","high_stim",22.9565823245116,36.3648998459456
"3840",104,3,3,"pain",6,"low_cue","low_stim",53.3611324710515,4.13467137373642
"3841",104,3,3,"pain",7,"low_cue","high_stim",44.0234619642384,26.1506223864705
"3842",104,3,3,"pain",8,"low_cue","low_stim",18.2170951978248,9.50024131533731
"3843",104,3,3,"pain",9,"high_cue","high_stim",81.4805778425889,29.5454437848755
"3844",104,3,3,"pain",10,"low_cue","high_stim",36.1796204479789,30.1735200296443
"3845",104,3,3,"pain",11,"high_cue","med_stim",54.3283912235543,9.91494567847495
"3846",104,3,3,"pain",12,"high_cue","med_stim",37.3300948138227,22.7996440239106
"3847",104,3,6,"pain",1,"low_cue","med_stim",35.9421118713823,26.3600582073531
"3848",104,3,6,"pain",2,"low_cue","high_stim",46.6554865391193,34.7096845427188
"3849",104,3,6,"pain",3,"high_cue","low_stim",47.4332010547372,28.0048573880436
"3850",104,3,6,"pain",4,"high_cue","med_stim",59.5932682188993,13.7015104923465
"3851",104,3,6,"pain",5,"high_cue","high_stim",49.2244032170839,18.065303761075
"3852",104,3,6,"pain",6,"low_cue","high_stim",28.5727526760071,36.7300384130188
"3853",104,3,6,"pain",7,"low_cue","low_stim",40.7065692707027,13.2537156264954
"3854",104,3,6,"pain",8,"high_cue","high_stim",53.9557649969273,47.9609361341638
"3855",104,3,6,"pain",9,"high_cue","low_stim",42.3825866367356,10.859503235322
"3856",104,3,6,"pain",10,"low_cue","med_stim",23.3507297724187,27.4907552097423
"3857",104,3,6,"pain",11,"low_cue","low_stim",27.3923695518927,11.0353541630349
"3858",104,3,6,"pain",12,"high_cue","med_stim",63.332268324401,57.4582464400049
"3859",104,4,-2,"pain",1,"low_cue","low_stim",NA,51.3401917459099
"3860",104,4,-2,"pain",2,"low_cue","med_stim",35.6184898392518,69.0121530299062
"3861",104,4,-2,"pain",3,"high_cue","med_stim",61.4812722113292,57.7754669827595
"3862",104,4,-2,"pain",4,"low_cue","high_stim",49.1687056913981,60.1409838350769
"3863",104,4,-2,"pain",5,"high_cue","med_stim",76.0226422045708,56.9761324442034
"3864",104,4,-2,"pain",6,"low_cue","high_stim",47.1210963966615,60.4885014429097
"3865",104,4,-2,"pain",7,"low_cue","low_stim",50.3454453727671,17.4788820695203
"3866",104,4,-2,"pain",8,"high_cue","high_stim",83.9667469937993,90.9277857744617
"3867",104,4,-2,"pain",9,"high_cue","high_stim",90.6902771978651,87.2185863307248
"3868",104,4,-2,"pain",10,"high_cue","low_stim",95.2985650698999,55.1590559958468
"3869",104,4,-2,"pain",11,"high_cue","low_stim",87.921629754638,54.9702976105488
"3870",104,4,-2,"pain",12,"low_cue","med_stim",46.1424994230443,77.1443660270909
"3871",104,4,5,"pain",1,"low_cue","high_stim",38.3375228934037,53.2228138905749
"3872",104,4,5,"pain",2,"high_cue","med_stim",104.931417178138,24.9590481877957
"3873",104,4,5,"pain",3,"low_cue","low_stim",42.8909102627422,26.0488869473132
"3874",104,4,5,"pain",4,"low_cue","low_stim",38.078882361565,73.1889810745738
"3875",104,4,5,"pain",5,"high_cue","low_stim",84.6150797307448,52.5494217682633
"3876",104,4,5,"pain",6,"high_cue","med_stim",72.659741768931,92.7591076586203
"3877",104,4,5,"pain",7,"high_cue","low_stim",76.3099503825345,82.5585945102563
"3878",104,4,5,"pain",8,"low_cue","high_stim",55.5277861199636,90.4639232986261
"3879",104,4,5,"pain",9,"low_cue","med_stim",89.3069396972888,82.700213132102
"3880",104,4,5,"pain",10,"low_cue","med_stim",87.700200578208,72.0852320292258
"3881",104,4,5,"pain",11,"high_cue","high_stim",85.3971317337141,75.515266439677
"3882",105,1,1,"pain",1,"high_cue","med_stim",59.1150546692714,84.4502205767813
"3883",105,1,1,"pain",2,"high_cue","low_stim",85.8150838748816,64.3589941756947
"3884",105,1,1,"pain",3,"low_cue","med_stim",17.340258231069,63.8456642216871
"3885",105,1,1,"pain",4,"high_cue","high_stim",77.9694039034621,94.8596144309724
"3886",105,1,1,"pain",5,"high_cue","high_stim",66.0140963232054,95.7563382611234
"3887",105,1,1,"pain",6,"high_cue","med_stim",110.394876082048,65.3851269278949
"3888",105,1,1,"pain",7,"high_cue","low_stim",94.5922120109198,87.2072976342867
"3889",105,1,1,"pain",8,"low_cue","high_stim",29.3452161732949,93.7213132647497
"3890",105,1,1,"pain",9,"low_cue","low_stim",82.5885071408212,70.3929225561429
"3891",105,1,1,"pain",10,"low_cue","low_stim",54.3815101607482,48.749064522348
"3892",105,1,1,"pain",11,"low_cue","med_stim",63.0234960789303,71.4188887912985
"3893",105,1,5,"pain",1,"high_cue","med_stim",60.5415952133349,83.3036223838003
"3894",105,1,5,"pain",2,"low_cue","med_stim",70.506938088849,57.5815500503569
"3895",105,1,5,"pain",3,"high_cue","low_stim",83.0749182616073,47.9273479917409
"3896",105,1,5,"pain",4,"low_cue","med_stim",75.8523946129983,73.0338518914638
"3897",105,1,5,"pain",5,"high_cue","high_stim",78.8708107103888,66.6204760472234
"3898",105,1,5,"pain",6,"low_cue","low_stim",64.911860874073,65.9200054897697
"3899",105,1,5,"pain",7,"low_cue","high_stim",21.8439769224375,84.5484489012873
"3900",105,1,5,"pain",8,"high_cue","med_stim",85.3893506813394,78.6900675259798
"3901",105,1,5,"pain",9,"high_cue","low_stim",81.4340692270084,55.0841962905906
"3902",105,1,5,"pain",10,"low_cue","high_stim",64.476575498932,80.085054321525
"3903",105,1,5,"pain",11,"high_cue","high_stim",69.3338765690468,92.3184010410313
"3904",105,1,5,"pain",12,"low_cue","low_stim",75.9073630665112,50.0759881885611
"3905",105,3,3,"pain",1,"low_cue","med_stim",47.1090897372578,47.9273479917409
"3906",105,3,3,"pain",2,"high_cue","low_stim",66.9532262468799,34.0716098073942
"3907",105,3,3,"pain",3,"high_cue","high_stim",57.9946167919165,42.227157522404
"3908",105,3,3,"pain",4,"low_cue","med_stim",54.4623222080256,55.9283901926058
"3909",105,3,3,"pain",5,"high_cue","low_stim",72.1496816977832,43.6360724683971
"3910",105,3,3,"pain",6,"low_cue","high_stim",48.9004937423819,80.7273982227997
"3911",105,3,3,"pain",7,"low_cue","low_stim",53.9726266148964,21.5014343240479
"3912",105,3,3,"pain",8,"high_cue","med_stim",67.8572943001546,41.7107573215082
"3913",105,3,3,"pain",9,"low_cue","high_stim",45.9765380357616,75.5728557194503
"3914",105,3,3,"pain",10,"high_cue","med_stim",75.9637565320735,41.9190641134269
"3915",105,3,3,"pain",11,"high_cue","high_stim",63.332268324401,47.4332010547372
"3916",105,3,4,"pain",1,"high_cue","med_stim",68.3691131634821,85.6364886083381
"3917",105,3,4,"pain",2,"high_cue","high_stim",87.2297842027998,87.4705057951622
"3918",105,3,4,"pain",3,"low_cue","high_stim",73.0028203979098,76.6932422189308
"3919",105,3,4,"pain",4,"high_cue","low_stim",96.9250817383927,56.1187348093854
"3920",105,3,4,"pain",5,"high_cue","med_stim",103.187059907829,93.2180612837942
"3921",105,3,4,"pain",6,"low_cue","low_stim",64.476575498932,57.7452894731329
"3922",105,3,4,"pain",7,"low_cue","med_stim",79.5085229876684,63.6399417926469
"3923",105,3,4,"pain",8,"low_cue","med_stim",68.5445230920835,94.2538364361192
"3924",105,3,4,"pain",9,"high_cue","high_stim",106.984732531989,94.381037831808
"3925",105,3,4,"pain",10,"low_cue","low_stim",45.4953402194361,53.5469600073442
"3926",105,3,4,"pain",11,"high_cue","low_stim",117.392369551893,55.8608146216373
"3927",105,3,4,"pain",12,"low_cue","high_stim",44.8376894440633,86.9872124958166
"3928",105,4,3,"pain",1,"high_cue","high_stim",67.9841612022244,83.5064746874607
"3929",105,4,3,"pain",2,"low_cue","high_stim",48.6214847041173,52.6604753344663
"3930",105,4,3,"pain",3,"low_cue","high_stim",56.6289479942471,71.7829048021751
"3931",105,4,3,"pain",4,"high_cue","high_stim",80.4997586846627,64.3673475477762
"3932",105,4,3,"pain",5,"low_cue","low_stim",61.7925091209847,39.4198466588042
"3933",105,4,3,"pain",6,"high_cue","low_stim",80.0054164525846,44.8376894440633
"3934",105,4,3,"pain",7,"low_cue","med_stim",49.8048715561304,67.6448195542644
"3935",105,4,3,"pain",8,"high_cue","med_stim",71.9299875128087,70.9743939624313
"3936",105,4,3,"pain",9,"high_cue","med_stim",NA,41.8838217277146
"3937",105,4,3,"pain",10,"low_cue","med_stim",27.28636280995,40.5251034937539
"3938",105,4,3,"pain",11,"high_cue","low_stim",71.7166269597463,32.2756443145776
"3939",105,4,3,"pain",12,"low_cue","low_stim",55.8541802039112,50.0472149986114
"3940",105,4,6,"pain",1,"high_cue","med_stim",78.146995832256,87.4705057951622
"3941",105,4,6,"pain",2,"low_cue","low_stim",46.6272833223936,49.2244032170839
"3942",105,4,6,"pain",3,"high_cue","low_stim",89.0796650331509,69.0121530299062
"3943",105,4,6,"pain",4,"high_cue","high_stim",55.6096855912874,98.0651411807292
"3944",105,4,6,"pain",5,"high_cue","low_stim",84.7014349301001,47.9609361341638
"3945",105,4,6,"pain",6,"high_cue","med_stim",77.1957339347132,81.4464572974282
"3946",105,4,6,"pain",7,"low_cue","high_stim",16.9847325319886,91.1550003680448
"3947",105,4,6,"pain",8,"low_cue","med_stim",42.0726520082591,86.6890584853886
"3948",105,4,6,"pain",9,"high_cue","high_stim",81.9025076477372,83.5325410722085
"3949",105,4,6,"pain",10,"low_cue","med_stim",60.5415952133349,80.3112134396332
"3950",105,4,6,"pain",11,"low_cue","low_stim",84.9508335324171,27.5972958686437
"3951",105,4,6,"pain",12,"low_cue","high_stim",69.7174409110834,69.7174409110834
"3952",106,1,2,"pain",1,"low_cue","med_stim",18.5077515531349,93.0250119075637
"3953",106,1,2,"pain",2,"low_cue","low_stim",32.7352262721076,62.6076304481073
"3954",106,1,2,"pain",3,"low_cue","high_stim",35.3503498949626,120.570247750244
"3955",106,1,2,"pain",4,"high_cue","low_stim",132.866759521385,116.154335778313
"3956",106,1,2,"pain",5,"high_cue","med_stim",92.1656152529029,132.162589295865
"3957",106,1,2,"pain",6,"high_cue","high_stim",109.746836605426,153.868999455061
"3958",106,1,2,"pain",7,"high_cue","low_stim",131.18592516571,71.195406115231
"3959",106,1,2,"pain",8,"low_cue","high_stim",28.6298490999164,162.369919781181
"3960",106,1,2,"pain",9,"high_cue","high_stim",128.69637224371,150.400170999529
"3961",106,1,2,"pain",10,"low_cue","med_stim",90.920334966849,90.2310301168955
"3962",106,1,2,"pain",11,"high_cue","med_stim",116.154335778313,93.6766018867889
"3963",106,1,2,"pain",12,"low_cue","low_stim",58.5927241251431,36.8238029015545
"3964",106,1,4,"pain",1,"low_cue","med_stim",26.462186333354,109.669267664017
"3965",106,1,4,"pain",2,"high_cue","low_stim",117.28636280995,63.8531587644191
"3966",106,1,4,"pain",3,"low_cue","high_stim",58.9957517576972,97.8376136778985
"3967",106,1,4,"pain",4,"high_cue","med_stim",121.712936001214,124.857883167171
"3968",106,1,4,"pain",5,"low_cue","med_stim",105.446316367693,90.7015459123452
"3969",106,1,4,"pain",6,"low_cue","high_stim",93.8785245028477,140.677416662045
"3970",106,1,4,"pain",7,"high_cue","high_stim",140.134527435034,143.820379552021
"3971",106,1,4,"pain",8,"low_cue","low_stim",96.6963776161997,73.256219607457
"3972",106,1,4,"pain",9,"low_cue","low_stim",70.1002024408562,77.1443660270909
"3973",106,1,4,"pain",10,"high_cue","low_stim",119.659109235995,62.8188889145228
"3974",106,1,4,"pain",11,"high_cue","med_stim",94.3635113916619,132.352370334708
"3975",106,1,4,"pain",12,"high_cue","high_stim",131.901543032876,134.348939619771
"3976",106,3,2,"pain",1,"low_cue","low_stim",41.7295120768164,35.3747518438761
"3977",106,3,2,"pain",2,"low_cue","med_stim",36.5014411205063,53.8203795520211
"3978",106,3,2,"pain",3,"low_cue","low_stim",73.2347974917896,13.1340223063963
"3979",106,3,2,"pain",4,"low_cue","high_stim",49.0740160958829,58.6366977860499
"3980",106,3,2,"pain",5,"high_cue","med_stim",85.7461635638808,99.9546069435557
"3981",106,3,2,"pain",6,"high_cue","high_stim",98.0651411807292,72.018570303036
"3982",106,3,2,"pain",7,"high_cue","med_stim",101.084891292242,87.9299693469589
"3983",106,3,2,"pain",8,"high_cue","low_stim",107.271742577681,101.948553250418
"3984",106,3,2,"pain",9,"high_cue","low_stim",103.640716756291,16.743780392543
"3985",106,3,2,"pain",10,"high_cue","high_stim",117.095552493752,128.299688675034
"3986",106,3,2,"pain",11,"low_cue","med_stim",51.6624771065963,64.9831065219
"3987",106,3,2,"pain",12,"low_cue","high_stim",32.7352262721076,29.5998290004706
"3988",106,3,5,"pain",1,"high_cue","low_stim",96.6820165722579,141.086351345583
"3989",106,3,5,"pain",2,"high_cue","low_stim",113.892502308027,107.998694973022
"3990",106,3,5,"pain",3,"high_cue","med_stim",101.35508280314,113.41433476381
"3991",106,3,5,"pain",4,"low_cue","med_stim",86.7819387162058,126.869897645844
"3992",106,3,5,"pain",5,"high_cue","high_stim",130.925983904117,133.690610180589
"3993",106,3,5,"pain",6,"low_cue","high_stim",96.441600099335,153.127461008344
"3994",106,3,5,"pain",7,"high_cue","high_stim",123.371052005753,134.337650552628
"3995",106,3,5,"pain",8,"high_cue","med_stim",128.405484967772,132.072652008259
"3996",106,3,5,"pain",9,"low_cue","low_stim",103.866896829494,35.8064177513869
"3997",106,3,5,"pain",10,"low_cue","high_stim",99.0811183883695,118.628870905535
"3998",106,3,5,"pain",11,"low_cue","low_stim",123.955017218998,32.9851214724295
"3999",106,3,5,"pain",12,"low_cue","med_stim",75.8523946129983,87.9299693469589
"4000",106,4,1,"pain",1,"low_cue","high_stim",18.434948822922,62.1985412200659
"4001",106,4,1,"pain",2,"high_cue","med_stim",114.614873072105,107.987334652061
"4002",106,4,1,"pain",3,"low_cue","low_stim",51.8427734126309,76.5756299449677
"4003",106,4,1,"pain",4,"low_cue","low_stim",87.4603195496593,38.8481566207144
"4004",106,4,1,"pain",5,"high_cue","low_stim",88.8496369386703,87.9132227244292
"4005",106,4,1,"pain",6,"high_cue","med_stim",102.783453941424,114.614873072105
"4006",106,4,1,"pain",7,"high_cue","low_stim",111.184328845046,85.3971317337141
"4007",106,4,1,"pain",8,"low_cue","high_stim",91.3859178508122,159.188678244019
"4008",106,4,1,"pain",9,"low_cue","med_stim",150.340890764005,166.787253121665
"4009",106,4,1,"pain",10,"low_cue","med_stim",107.067404818464,105.738801437449
"4010",106,4,1,"pain",11,"high_cue","high_stim",139.120817950754,161.417000396734
"4011",106,4,1,"pain",12,"high_cue","high_stim",136.136028039688,158.629377730657
"4012",106,4,6,"pain",1,"high_cue","high_stim",131.229512665489,156.831612846503
"4013",106,4,6,"pain",2,"low_cue","high_stim",75.2076124804066,99.6887865603668
"4014",106,4,6,"pain",3,"low_cue","high_stim",19.824995079131,167.445704846127
"4015",106,4,6,"pain",4,"high_cue","high_stim",127.191007539704,109.885165113855
"4016",106,4,6,"pain",5,"low_cue","low_stim",NA,88.6140821491878
"4017",106,4,6,"pain",6,"high_cue","low_stim",95.0491664675829,66.4252937980874
"4018",106,4,6,"pain",7,"low_cue","med_stim",NA,94.3635113916619
"4019",106,4,6,"pain",8,"high_cue","med_stim",115.641005824305,127.146686698022
"4020",106,4,6,"pain",9,"high_cue","med_stim",129.805571092265,131.576128755069
"4021",106,4,6,"pain",10,"low_cue","med_stim",95.1731688792066,122.418449949643
"4022",106,4,6,"pain",11,"high_cue","low_stim",113.04677375312,33.6258346162155
"4023",106,4,6,"pain",12,"low_cue","low_stim",51.519801751657,34.4722138800364
"4024",107,1,1,"pain",1,"high_cue","low_stim",NA,46.836844430061
"4025",107,1,1,"pain",2,"low_cue","low_stim",10.1577189650788,9.30994017498604
"4026",107,1,1,"pain",3,"low_cue","med_stim",9.04466653441065,45.1623105559367
"4027",107,1,1,"pain",4,"low_cue","high_stim",15.59796158466,52.1653087329159
"4028",107,1,1,"pain",5,"high_cue","high_stim",NA,72.8802844380528
"4029",107,1,1,"pain",6,"high_cue","low_stim",79.8592068538872,47.7571566326561
"4030",107,1,1,"pain",7,"high_cue","high_stim",57.0252796096353,78.6900675259798
"4031",107,1,1,"pain",8,"low_cue","low_stim",17.5602720518007,15.3762512488262
"4032",107,1,1,"pain",9,"low_cue","med_stim",22.8670562997727,53.0835960498295
